age,workclass,education_num,marital_status,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,occupation_grouped,native_country_grouped
19,Private,9,Never-married,Not-in-family,Black,Male,0,0,32,<=50K,Exec-managerial,United-States
24,Private,10,Never-married,Own-child,White,Female,0,0,30,<=50K,Other,United-States
30,Private,12,Divorced,Not-in-family,White,Male,0,0,52,<=50K,Sales,United-States
62,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Exec-managerial,United-States
26,Self-emp-not-inc,15,Never-married,Own-child,White,Male,0,0,20,<=50K,Prof-specialty,United-States
42,Federal-gov,13,Married-civ-spouse,Husband,White,Male,0,0,52,>50K,Exec-managerial,United-States
35,Private,13,Divorced,Unmarried,White,Female,0,0,32,<=50K,Prof-specialty,United-States
33,Private,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Sales,United-States
45,Private,9,Divorced,Not-in-family,White,Female,0,0,55,<=50K,Sales,United-States
62,Private,13,Married-civ-spouse,Wife,White,Female,0,0,30,>50K,Adm-clerical,United-States
24,Private,9,Never-married,Own-child,White,Male,0,0,40,<=50K,Exec-managerial,United-States
50,Local-gov,10,Divorced,Not-in-family,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
54,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Prof-specialty,United-States
58,Private,4,Divorced,Own-child,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
39,Self-emp-inc,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Craft-repair,United-States
32,Private,9,Divorced,Unmarried,White,Male,0,0,40,<=50K,Craft-repair,United-States
27,Private,9,Married-civ-spouse,Husband,White,Male,3908,0,35,<=50K,Other,United-States
20,Private,10,Never-married,Own-child,White,Male,0,0,60,<=50K,Other-service,United-States
55,Self-emp-inc,14,Widowed,Not-in-family,White,Female,0,0,40,<=50K,Sales,United-States
46,Private,9,Divorced,Not-in-family,White,Female,0,0,43,<=50K,Other,United-States
45,Private,10,Married-civ-spouse,Husband,White,Male,0,0,55,<=50K,Other,United-States
26,Private,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Other,United-States
25,Private,13,Never-married,Not-in-family,White,Female,0,1876,40,<=50K,Sales,United-States
58,Private,6,Married-civ-spouse,Husband,White,Male,0,1887,40,>50K,Other,United-States
39,Self-emp-inc,13,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Exec-managerial,United-States
47,Private,9,Widowed,Not-in-family,Asian-Pac-Islander,Female,0,0,45,<=50K,Other,Other
35,Private,14,Married-civ-spouse,Husband,White,Male,0,0,48,<=50K,Machine-op-inspct,United-States
38,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Exec-managerial,United-States
50,Private,7,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
36,Private,9,Divorced,Unmarried,White,Female,0,0,38,<=50K,Adm-clerical,United-States
28,Private,3,Never-married,Other-relative,White,Male,0,0,40,<=50K,Craft-repair,Mexico
44,Self-emp-not-inc,9,Married-civ-spouse,Wife,White,Female,0,0,45,<=50K,Machine-op-inspct,United-States
40,Private,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,Other,United-States
55,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Craft-repair,United-States
29,Self-emp-not-inc,9,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Other,United-States
33,Private,9,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Craft-repair,United-States
32,Private,13,Married-civ-spouse,Husband,White,Male,7688,0,40,>50K,Exec-managerial,United-States
45,Local-gov,14,Married-civ-spouse,Husband,Black,Male,0,0,10,>50K,Prof-specialty,United-States
31,Private,11,Never-married,Own-child,Black,Male,0,0,40,<=50K,Other,United-States
22,Private,10,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,Other-service,Philippines
59,Private,9,Divorced,Not-in-family,Black,Male,0,0,40,<=50K,Other,United-States
32,Private,10,Never-married,Not-in-family,White,Male,0,0,38,<=50K,Craft-repair,United-States
49,State-gov,10,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Adm-clerical,United-States
26,Private,10,Never-married,Not-in-family,White,Male,0,0,30,<=50K,Adm-clerical,United-States
23,State-gov,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Adm-clerical,Other
55,Self-emp-not-inc,10,Married-civ-spouse,Wife,White,Female,0,0,50,<=50K,Sales,United-States
47,Private,9,Married-civ-spouse,Husband,White,Male,0,0,49,>50K,Exec-managerial,United-States
27,Private,10,Never-married,Not-in-family,White,Male,0,0,24,<=50K,Other-service,United-States
40,State-gov,14,Married-civ-spouse,Wife,White,Female,15024,0,37,>50K,Prof-specialty,United-States
32,Self-emp-not-inc,13,Married-civ-spouse,Wife,White,Female,0,0,8,>50K,Prof-specialty,United-States
20,Private,10,Never-married,Other-relative,Asian-Pac-Islander,Male,0,0,40,<=50K,Machine-op-inspct,Other
84,Local-gov,9,Widowed,Not-in-family,White,Female,0,0,33,<=50K,Exec-managerial,United-States
40,Private,10,Divorced,Other-relative,White,Male,0,0,50,<=50K,Craft-repair,United-States
37,Private,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Sales,United-States
44,Private,10,Divorced,Own-child,White,Male,0,1380,40,<=50K,Other,United-States
47,Private,10,Divorced,Unmarried,White,Female,0,0,40,<=50K,Exec-managerial,Other
62,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,25,<=50K,Sales,United-States
47,Private,9,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Other,United-States
44,Local-gov,9,Divorced,Unmarried,Black,Male,0,0,40,<=50K,Craft-repair,United-States
26,Local-gov,13,Married-civ-spouse,Husband,White,Male,0,0,41,<=50K,Adm-clerical,United-States
33,Private,10,Divorced,Unmarried,White,Female,0,0,40,<=50K,Adm-clerical,United-States
25,Private,13,Married-civ-spouse,Husband,White,Male,0,0,20,<=50K,Exec-managerial,United-States
62,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
38,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
46,Private,9,Married-spouse-absent,Not-in-family,White,Male,0,0,65,<=50K,Other,United-States
46,Private,13,Married-civ-spouse,Husband,White,Male,0,0,44,>50K,Exec-managerial,United-States
38,Private,9,Divorced,Unmarried,White,Female,0,0,70,<=50K,Other-service,United-States
52,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Adm-clerical,United-States
63,Self-emp-not-inc,4,Married-civ-spouse,Husband,White,Male,0,0,15,<=50K,Exec-managerial,United-States
49,Private,10,Married-civ-spouse,Husband,White,Male,0,0,43,<=50K,Machine-op-inspct,United-States
17,Local-gov,7,Never-married,Own-child,White,Female,0,0,12,<=50K,Adm-clerical,United-States
33,Private,9,Never-married,Not-in-family,White,Female,0,0,35,<=50K,Other-service,United-States
70,Self-emp-not-inc,9,Widowed,Other-relative,White,Female,2329,0,20,<=50K,Other-service,United-States
61,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Sales,United-States
33,Private,13,Married-civ-spouse,Husband,White,Male,0,0,25,>50K,Prof-specialty,United-States
29,Private,6,Separated,Unmarried,White,Female,0,0,40,<=50K,Other,Other
40,Local-gov,10,Divorced,Unmarried,White,Male,6849,0,40,<=50K,Other,United-States
43,State-gov,9,Married-civ-spouse,Husband,White,Male,0,0,38,>50K,Other,United-States
24,Private,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Sales,United-States
29,Private,10,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Craft-repair,United-States
61,Self-emp-not-inc,9,Married-civ-spouse,Wife,Black,Female,0,0,17,<=50K,Other-service,United-States
48,Private,7,Divorced,Not-in-family,White,Female,0,0,34,<=50K,Other-service,United-States
30,Private,10,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Machine-op-inspct,United-States
24,Private,10,Never-married,Not-in-family,White,Male,0,0,30,<=50K,Other-service,United-States
39,Local-gov,14,Never-married,Unmarried,White,Female,0,0,43,<=50K,Prof-specialty,United-States
46,Self-emp-inc,10,Divorced,Unmarried,White,Female,2036,0,60,<=50K,Exec-managerial,United-States
40,Private,9,Married-civ-spouse,Husband,White,Male,0,0,72,>50K,Sales,United-States
27,Local-gov,13,Never-married,Own-child,White,Female,0,0,40,<=50K,Prof-specialty,United-States
25,Private,14,Never-married,Own-child,White,Female,0,0,40,<=50K,Prof-specialty,United-States
31,Private,7,Never-married,Not-in-family,White,Male,0,2001,40,<=50K,Craft-repair,United-States
58,Private,13,Divorced,Not-in-family,White,Male,0,0,45,<=50K,Other,United-States
33,Private,9,Married-civ-spouse,Wife,White,Female,0,0,42,>50K,Exec-managerial,Other
40,Private,9,Widowed,Unmarried,White,Female,0,0,25,<=50K,Other-service,United-States
40,Self-emp-inc,14,Married-civ-spouse,Husband,White,Male,0,0,70,>50K,Sales,United-States
33,Private,9,Separated,Unmarried,Asian-Pac-Islander,Female,0,0,48,<=50K,Other-service,Other
49,Private,12,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Sales,United-States
24,Private,11,Never-married,Own-child,White,Male,0,0,40,<=50K,Other,United-States
46,Private,9,Never-married,Unmarried,White,Male,0,0,40,<=50K,Craft-repair,United-States
58,Local-gov,14,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Prof-specialty,United-States
43,Private,10,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Adm-clerical,United-States
48,Self-emp-not-inc,14,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,50,<=50K,Sales,Other
41,Private,10,Married-civ-spouse,Husband,White,Male,0,0,54,<=50K,Other,United-States
27,State-gov,10,Separated,Not-in-family,White,Female,0,0,30,<=50K,Other-service,United-States
52,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
52,Local-gov,10,Divorced,Not-in-family,White,Female,0,0,38,<=50K,Exec-managerial,United-States
39,Local-gov,10,Divorced,Own-child,White,Female,0,0,45,<=50K,Prof-specialty,United-States
47,Private,10,Divorced,Unmarried,White,Female,0,0,40,<=50K,Other-service,United-States
27,Private,9,Divorced,Other-relative,Other,Male,0,0,40,<=50K,Craft-repair,United-States
48,Private,10,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Craft-repair,United-States
50,Private,9,Separated,Unmarried,White,Female,0,0,35,<=50K,Other-service,United-States
60,Private,10,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Other,United-States
28,Private,12,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Other,United-States
47,Federal-gov,9,Divorced,Unmarried,Black,Female,0,0,40,<=50K,Other-service,United-States
40,Self-emp-not-inc,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,66,<=50K,Craft-repair,Other
37,Private,9,Never-married,Unmarried,White,Female,3887,0,40,<=50K,Other,Other
41,State-gov,14,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Prof-specialty,United-States
38,Private,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,48,<=50K,Adm-clerical,Other
46,Federal-gov,11,Separated,Not-in-family,Other,Female,0,0,30,<=50K,Other,United-States
21,Self-emp-not-inc,10,Never-married,Own-child,White,Male,0,0,30,<=50K,Adm-clerical,United-States
44,Private,14,Separated,Unmarried,White,Female,0,0,48,<=50K,Sales,United-States
47,Self-emp-not-inc,10,Married-civ-spouse,Wife,White,Female,0,0,35,>50K,Adm-clerical,United-States
42,Local-gov,10,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Craft-repair,United-States
56,Private,13,Never-married,Not-in-family,White,Female,0,0,45,>50K,Exec-managerial,United-States
24,Private,13,Married-civ-spouse,Husband,White,Male,0,0,33,<=50K,Other-service,United-States
26,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Sales,United-States
36,Self-emp-not-inc,13,Never-married,Not-in-family,Black,Female,2174,0,50,<=50K,Sales,United-States
49,Private,7,Never-married,Not-in-family,White,Male,0,0,60,<=50K,Other-service,United-States
65,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Exec-managerial,United-States
73,State-gov,4,Divorced,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,Other-service,United-States
34,Private,7,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
22,Private,13,Never-married,Own-child,White,Female,0,0,40,<=50K,Adm-clerical,United-States
49,Local-gov,10,Never-married,Unmarried,White,Female,0,0,30,<=50K,Other-service,United-States
25,Private,7,Never-married,Unmarried,Black,Female,0,0,32,<=50K,Other-service,United-States
39,Private,5,Married-civ-spouse,Husband,White,Male,0,0,25,<=50K,Other,United-States
19,Private,7,Never-married,Not-in-family,White,Male,0,0,56,<=50K,Craft-repair,United-States
24,Private,6,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Machine-op-inspct,United-States
34,Private,9,Divorced,Unmarried,White,Female,0,0,35,<=50K,Adm-clerical,United-States
21,Private,9,Never-married,Other-relative,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
43,Private,14,Divorced,Unmarried,White,Female,0,0,40,<=50K,Other-service,United-States
39,Private,10,Divorced,Unmarried,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
33,Self-emp-not-inc,12,Never-married,Not-in-family,Black,Male,0,0,32,<=50K,Other-service,United-States
19,Private,10,Never-married,Own-child,White,Female,0,0,26,<=50K,Other-service,United-States
17,Private,6,Never-married,Unmarried,White,Female,0,0,12,<=50K,Sales,United-States
62,Private,9,Widowed,Not-in-family,White,Female,0,0,42,<=50K,Adm-clerical,United-States
53,Local-gov,14,Divorced,Not-in-family,Black,Female,0,0,40,>50K,Prof-specialty,United-States
45,State-gov,14,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Prof-specialty,United-States
47,Private,9,Divorced,Not-in-family,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
30,Private,10,Never-married,Own-child,Black,Female,0,0,40,<=50K,Other-service,United-States
53,Private,9,Separated,Not-in-family,White,Female,0,0,33,<=50K,Sales,United-States
24,Private,9,Separated,Own-child,Black,Female,0,0,40,<=50K,Machine-op-inspct,United-States
41,Local-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
58,Local-gov,3,Divorced,Other-relative,Black,Female,0,0,40,<=50K,Other-service,Other
27,Federal-gov,9,Divorced,Not-in-family,White,Male,4865,0,50,<=50K,Adm-clerical,United-States
63,State-gov,9,Divorced,Not-in-family,White,Female,0,0,38,<=50K,Adm-clerical,United-States
50,Private,10,Divorced,Own-child,White,Male,0,0,28,<=50K,Other-service,United-States
43,Local-gov,14,Never-married,Not-in-family,Black,Female,8614,0,47,>50K,Other,United-States
29,Self-emp-inc,10,Never-married,Not-in-family,White,Male,0,0,60,<=50K,Exec-managerial,United-States
41,Private,10,Married-civ-spouse,Husband,White,Male,3942,0,40,<=50K,Sales,United-States
55,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other-service,United-States
23,Local-gov,9,Never-married,Own-child,White,Male,0,0,40,<=50K,Adm-clerical,United-States
22,Private,13,Never-married,Not-in-family,White,Male,13550,0,55,>50K,Craft-repair,United-States
58,Self-emp-not-inc,10,Divorced,Not-in-family,White,Male,0,0,45,<=50K,Craft-repair,United-States
25,Private,7,Never-married,Own-child,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
40,Private,9,Married-civ-spouse,Wife,White,Female,0,0,30,<=50K,Sales,United-States
38,Private,11,Never-married,Not-in-family,White,Female,0,0,39,<=50K,Prof-specialty,United-States
37,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Prof-specialty,United-States
19,Private,10,Never-married,Own-child,White,Female,0,0,35,<=50K,Other-service,United-States
55,Private,6,Never-married,Not-in-family,White,Male,0,0,29,<=50K,Other-service,United-States
55,Private,13,Married-civ-spouse,Husband,White,Male,15024,0,50,>50K,Sales,United-States
28,Private,13,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Adm-clerical,United-States
53,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,Other
60,Private,10,Divorced,Unmarried,White,Male,3325,0,42,<=50K,Prof-specialty,United-States
32,Private,10,Divorced,Unmarried,White,Female,0,0,38,<=50K,Adm-clerical,United-States
34,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Sales,United-States
49,Private,10,Divorced,Not-in-family,White,Male,0,0,45,>50K,Prof-specialty,United-States
21,Private,10,Never-married,Other-relative,White,Female,0,0,30,<=50K,Other-service,United-States
24,State-gov,13,Never-married,Not-in-family,Black,Female,0,0,20,<=50K,Adm-clerical,United-States
53,Private,11,Divorced,Not-in-family,Black,Female,2202,0,40,<=50K,Adm-clerical,United-States
34,Local-gov,13,Married-spouse-absent,Not-in-family,White,Female,0,0,40,<=50K,Prof-specialty,United-States
41,Private,3,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Other,Mexico
21,Private,9,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Other-service,United-States
43,Private,14,Married-civ-spouse,Husband,White,Male,0,0,35,>50K,Exec-managerial,United-States
31,Local-gov,9,Never-married,Own-child,White,Male,0,0,40,<=50K,Other,United-States
38,Private,9,Married-civ-spouse,Husband,White,Male,0,2042,40,<=50K,Other,United-States
42,Private,13,Married-civ-spouse,Husband,White,Male,0,2415,60,>50K,Exec-managerial,United-States
62,Private,13,Never-married,Not-in-family,White,Male,0,0,30,<=50K,Other,United-States
51,Private,4,Widowed,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,<=50K,Machine-op-inspct,United-States
30,Private,9,Never-married,Unmarried,Black,Female,0,0,25,<=50K,Sales,United-States
24,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
36,Private,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Craft-repair,United-States
57,Private,6,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
46,Private,13,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,Exec-managerial,United-States
33,Private,16,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Prof-specialty,United-States
42,Private,10,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Sales,United-States
62,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
64,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,20,<=50K,Sales,United-States
18,Private,10,Never-married,Own-child,White,Female,0,0,25,<=50K,Sales,United-States
43,Private,3,Married-spouse-absent,Unmarried,White,Male,0,0,35,<=50K,Other,Mexico
62,Self-emp-not-inc,4,Widowed,Not-in-family,White,Female,0,0,66,<=50K,Other-service,United-States
29,Private,12,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Prof-specialty,United-States
43,Private,13,Married-civ-spouse,Husband,Black,Male,0,0,40,>50K,Other,Other
